t_s,t_utc,x_eci_m,y_eci_m,z_eci_m,vx_eci_mps,vy_eci_mps,vz_eci_mps,r_norm_m,v_norm_mps,x_ecef_m,y_ecef_m,z_ecef_m,lat_deg,lon_deg,alt_m,lat_rad,lon_rad,alt_km,B_N_nT,B_E_nT,B_D_nT,Bx_ecef_T,By_ecef_T,Bz_ecef_T,Bx_eci_T,By_eci_T,Bz_eci_T,B_norm_T,B_norm_nT,q_eci_from_body_w,q_eci_from_body_x,q_eci_from_body_y,q_eci_from_body_z,q_eci_from_body_norm,omega_body_x_radps,omega_body_y_radps,omega_body_z_radps,omega_body_x_degps,omega_body_y_degps,omega_body_z_degps,yaw_eci_from_body_rad,pitch_eci_from_body_rad,roll_eci_from_body_rad,yaw_eci_from_body_deg,pitch_eci_from_body_deg,roll_eci_from_body_deg,Bx_body_T,By_body_T,Bz_body_T,B_body_norm_T,Bx_magnetometer_T,By_magnetometer_T,Bz_magnetometer_T,B_magnetometer_norm_T,det_R_eci_from_body,RT_R_minus_I_fro,RT_R_minus_I_11,RT_R_minus_I_12,RT_R_minus_I_13,RT_R_minus_I_21,RT_R_minus_I_22,RT_R_minus_I_23,RT_R_minus_I_31,RT_R_minus_I_32,RT_R_minus_I_33,q_kalman_w,q_kalman_x,q_kalman_y,q_kalman_z,q_kalman_norm,q_kalman_error_angle_rad,q_kalman_error_angle_deg,P_kalman_ww,P_kalman_xx,P_kalman_yy,P_kalman_zz,sigma_kalman_w,sigma_kalman_x,sigma_kalman_y,sigma_kalman_z,omega_kalman_x_radps,omega_kalman_y_radps,omega_kalman_z_radps,omega_kalman_x_degps,omega_kalman_y_degps,omega_kalman_z_degps,omega_kalman_error_x_radps,omega_kalman_error_y_radps,omega_kalman_error_z_radps,omega_kalman_error_norm_radps,omega_kalman_error_norm_degps,mag_bias_kalman_x_T,mag_bias_kalman_y_T,mag_bias_kalman_z_T,mag_bias_kalman_x_uT,mag_bias_kalman_y_uT,mag_bias_kalman_z_uT,sigma_kalman_omega_x_radps,sigma_kalman_omega_y_radps,sigma_kalman_omega_z_radps,sigma_kalman_mag_bias_x_T,sigma_kalman_mag_bias_y_T,sigma_kalman_mag_bias_z_T,sigma_kalman_mag_bias_x_uT,sigma_kalman_mag_bias_y_uT,sigma_kalman_mag_bias_z_uT,innovation_kalman_x_T,innovation_kalman_y_T,innovation_kalman_z_T,innovation_kalman_norm_T
3240.0,2026-01-01T12:54:00.000,-6218245.006595159,360034.3313094117,-2932244.3201480308,3266.7830930570485,837.0512968920709,-6817.235739874445,6884348.366752472,7605.736636495741,-2889608.4844242614,-5509416.358925623,-2948007.2295626234,-25.492711394838278,-117.67635455693932,510147.2635328007,-0.4449317491006041,-2.053839838762824,510.1472635328007,20524.37722661011,5200.127007696365,-14755.401603536,-5.684130010555904e-06,-2.2033207287720507e-05,1.2175454839858571e-05,-2.2385328972785082e-05,-3.9086594242524935e-06,1.2232443999601581e-05,2.5807232666793196e-05,25807.232666793196,0.5890488553468993,-0.001268749806650994,-0.0155933794182498,-0.8079459652766108,1.0,0.002739528328574276,0.0027526703319588823,-0.0006739534255359916,0.15696341108383466,0.15771639241211924,-0.03861468687159672,-1.881893683823407,-0.02042210668842278,0.023709669630502257,-107.82456557540819,-1.1701005220125154,1.3584640034772815,1.0820854622261617e-05,-1.982386524134506e-05,1.248746291505478e-05,2.5807232666793196e-05,1.1343976640667784e-05,-1.940705104165528e-05,1.15877506863854e-05,2.5290223449531935e-05,1.0000000000000002,2.411352435431981e-16,0.0,6.636608565126968e-17,3.1168597547688937e-19,6.636608565126968e-17,2.220446049250313e-16,-4.079838029033088e-18,3.1168597547688937e-19,-4.079838029033088e-18,0.0,0.5835302323669143,-0.0075961414894415375,-0.01428851410090189,-0.8119301724366916,1.0,0.018768943670538635,1.0753812582406437,2.7162307703420156e-05,2.235805704139503e-05,1.560116016663513e-05,1.4385437124692214e-05,0.005211747087438161,0.004728430716569191,0.003949830397198737,0.003792813879521669,0.002701247436634033,0.0027762289289909197,-0.0006852686500066648,0.15477007753966238,0.15906620059330442,-0.03926300147800944,-3.828089194024293e-05,2.3558597032037436e-05,-1.1315224470673192e-05,4.635157480259113e-05,0.0026557496099734036,2.0576660478001902e-07,-3.1914336040473833e-07,1.819573645029294e-07,0.205766604780019,-0.31914336040473834,0.1819573645029294,4.1614750307644674e-05,4.0272744453762284e-05,3.013936356490479e-05,1.226993179127056e-07,8.110460545827988e-08,8.934867570119033e-08,0.1226993179127056,0.08110460545827988,0.08934867570119033,-3.9992628452716644e-08,7.136770217258327e-07,-8.126734736018327e-07,1.0822996241180536e-06
3250.0,2026-01-01T12:54:10.000,-6185198.014773504,368382.68203937175,-3000236.1805950603,3342.5481673768777,832.6018411293935,-6780.997830727252,6884315.319749397,7605.773179461394,-2887507.119385178,-5473605.624432241,-3015914.707915311,-26.12232519020875,-117.81312211953787,510297.51108134305,-0.4559205828457967,-2.0562268830400963,510.29751108134303,20418.00682311094,5270.779537184744,-15210.438990693174,-5.904795907298335e-06,-2.248962983144827e-05,1.1635441941988894e-05,-2.289065613319249e-05,-3.912611793027891e-06,1.169371218205774e-05,2.6000645642902977e-05,26000.64564290298,0.5864573987663382,0.017980143536294436,-0.01850143975477268,-0.8095691018051733,1.0,0.0027245873888381423,0.002767951389522886,-0.0006677550569916264,0.1561073582949949,0.15859193251703313,-0.038259546514137946,-1.887564778858741,0.007411792702525709,0.05106916213477477,-108.14949538615042,0.4246644404805856,2.9260474535919077,1.0761359468229726e-05,-1.990522235957892e-05,1.2806593577492463e-05,2.6000645642902977e-05,1.0019771835608456e-05,-1.900054314417639e-05,1.2494256705287734e-05,2.485000841104462e-05,0.9999999999999998,2.7338245585255745e-16,-1.1102230246251565e-16,1.5799349835733853e-16,-8.763743052631821e-18,1.5799349835733853e-16,-1.1102230246251565e-16,2.0695952325445356e-18,-8.763743052631821e-18,2.0695952325445356e-18,0.0,0.5815173264955585,0.012274864246146204,-0.017396853866901592,-0.813255357294823,0.9999999999999999,0.01694267328418824,0.9707436728530398,2.7160334599752342e-05,2.2327133436801998e-05,1.596048717544441e-05,1.4150204020814818e-05,0.005211557790119221,0.0047251596202458595,0.0039950578438170846,0.0037616756932004145,0.0026904496347049315,0.002790247587578036,-0.000677606398544503,0.15415140906110664,0.15986941056478102,-0.03882398680765963,-3.4137754133210796e-05,2.229619805515018e-05,-9.85134155287665e-06,4.194705752928884e-05,0.002403389359420713,2.0043515954141425e-07,-3.1127499865161486e-07,1.7328773726447112e-07,0.20043515954141425,-0.31127499865161484,0.1732877372644711,4.177308803080311e-05,4.025165830202617e-05,3.0195787959082234e-05,1.2264576106756348e-07,8.095970341564329e-08,8.921538382166265e-08,0.12264576106756349,0.08095970341564329,0.08921538382166265,-1.3314127032990269e-06,1.1976072604322831e-06,-2.0322349519490335e-07,1.8022826431349147e-06
3260.0,2026-01-01T12:54:20.000,-6151395.400756706,376686.02885023673,-3067861.513534363,3417.905995818201,828.0506039992978,-6743.930978863892,6884281.517123414,7605.810558166283,-2885001.8237791364,-5437132.469976409,-3083453.7434063046,-26.751814287386587,-117.95090947929751,510450.1379262706,-0.4669072401969565,-2.058631726135532,510.4501379262706,20309.80800436107,5342.256495661851,-15663.2131315599,-6.121678655256071e-06,-2.2934706320192832e-05,1.1085510709588895e-05,-2.338411981618498e-05,-3.916051117865222e-06,1.1145031866652167e-05,2.6198554373173356e-05,26198.554373173356,0.5836660756478221,0.03723915452133694,-0.021298035762829584,-0.810859760489477,1.0,0.0027097031501967742,0.002783008615889349,-0.0006615566454357487,0.15525455423957896,0.15945464803900455,-0.03790440369230103,-1.8924057654993214,0.035537061311127646,0.07813867766455272,-108.42686348933489,2.036123629425258,4.477016446912023,1.0703853467887755e-05,-1.9983184658187014e-05,1.3132558893791699e-05,2.619855437317336e-05,9.587011375290881e-06,-1.9739371948803912e-05,1.3695928699824386e-05,2.586758695730734e-05,1.0000000000000002,6.341066233361833e-16,4.440892098500626e-16,-5.4707703273468275e-17,2.800266038384548e-17,-5.4707703273468275e-17,4.440892098500626e-16,-7.300464925215805e-18,2.800266038384548e-17,-7.300464925215805e-18,0.0,0.5799650248052832,0.03262562146102527,-0.02075267379536117,-0.8137232117601368,1.0,0.013187781470818375,0.7556042194187221,2.710316887891458e-05,2.2278380953853423e-05,1.6347380554796664e-05,1.3962286236387685e-05,0.005206070387433748,0.004719997982399296,0.00404318940377478,0.003736614274498732,0.00268514301563306,0.0028021827549951127,-0.0006679867537336717,0.15384736218480477,0.16055324528556156,-0.038272821759584075,-2.4560134563714198e-05,1.917413910576364e-05,-6.430108297923016e-06,3.181499823916295e-05,0.0018228651243201827,1.986651518684567e-07,-3.0700197776034877e-07,1.6644586693005377e-07,0.19866515186845668,-0.30700197776034877,0.16644586693005375,4.193161564523359e-05,4.023547353982345e-05,3.025187481671543e-05,1.225953169465398e-07,8.081564612736178e-08,8.907859540069598e-08,0.12259531694653981,0.08081564612736178,0.08907859540069597,-1.6715998002972708e-06,5.307431251897137e-07,6.491916466550547e-07,1.8701293942871228e-06
3270.0,2026-01-01T12:54:30.000,-6116841.283012937,384943.3566756863,-3135112.0519141783,3492.8473847340474,823.3981370291824,-6706.039676114563,6884246.962992948,7605.848768068513,-2882091.9347134875,-5400001.911752888,-3150616.079499729,-27.38117525438683,-118.08975644378657,510605.05656614766,-0.4778916612546461,-2.0610550628222657,510.60505656614765,20199.797701580126,5414.530691725162,-16113.712330112096,-6.334687095876384e-06,-2.3368300771054124e-05,1.0525918170159347e-05,-2.3865559773649586e-05,-3.918977987984013e-06,1.0586659674989913e-05,2.640077072462094e-05,26400.77072462094,0.5806777027737163,0.056500295999947776,-0.023983682573989487,-0.8118164232285202,0.9999999999999999,0.0026948783067873737,0.0027978438784484337,-0.000655358924640702,0.15440515328027798,0.16030464597160857,-0.0375493004481444,-1.896415671756745,0.0639256867724962,0.10496425473187061,-108.65661419412837,3.6626720545393057,6.014008795872266,1.0648058715132103e-05,-2.0057414715752866e-05,1.346549870496453e-05,2.6400770724620936e-05,9.417343457875398e-06,-2.002793300028926e-05,1.4301081797392904e-05,2.6350055002663404e-05,0.9999999999999999,2.594222774601083e-16,-2.220446049250313e-16,4.871164260128168e-17,-7.023336421641995e-18,4.871164260128168e-17,-1.1102230246251565e-16,2.032064299406814e-17,-7.023336421641995e-18,2.032064299406814e-17,0.0,0.5783592929526165,0.053085920850130246,-0.02411258248384179,-0.813695887066417,1.0,0.009073481485788343,0.5198721946257635,2.7006046107510386e-05,2.221122434121984e-05,1.676253988256884e-05,1.381017242977619e-05,0.005196734177106848,0.004712878562112527,0.004094208089798177,0.003716204035003486,0.0026812671235905946,0.0028134487156206965,-0.0006578494370925612,0.15362528992892316,0.16119873728156808,-0.03769199630046071,-1.3611183196779106e-05,1.5604837172262728e-05,-2.490512451859225e-06,2.0856123883933475e-05,0.0011949678755513826,1.9834228348232638e-07,-3.0399793033712195e-07,1.6040383383394194e-07,0.19834228348232638,-0.30399793033712197,0.16040383383394194,4.209025012699016e-05,4.022664133495762e-05,3.0307628345693815e-05,1.2254832058133344e-07,8.0672078155736e-08,8.893757634439735e-08,0.12254832058133344,0.080672078155736,0.08893757634439735,-1.712125821988238e-06,3.178731274621162e-07,8.694731267989554e-07,1.9463816875697837e-06
3280.0,2026-01-01T12:54:40.000,-6081539.871698159,393153.65602624544,-3201979.574102508,3567.363190397382,818.6450040474015,-6667.328514492708,6884211.661568153,7605.8878045249585,-2878776.8457772112,-5362219.046762724,-3217393.505311872,-28.01040460799649,-118.22970420391106,510762.1781137146,-0.48887378522533037,-2.0634976120172293,510.76217811371464,20087.993177921067,5487.574189100438,-16561.924823855214,-6.543732404045844e-06,-2.3790282053203873e-05,9.956924240013201e-06,-2.4334821093528945e-05,-3.921392415661666e-06,1.0018855131024027e-05,2.6607109844327635e-05,26607.109844327635,0.5774951326075117,0.0757555896466741,-0.026558978009979896,-0.8124377410848063,1.0,0.0026801154929292116,0.0028124590661693693,-0.0006491626077835608,0.15355930635246806,0.16114203454480958,-0.037194277643704435,-1.8995913705900238,0.09255010595471044,0.13159302069271128,-108.83856833427986,5.3027304646934965,7.5397246990700655,1.059367954949651e-05,-2.0127573352470365e-05,1.3805543770950162e-05,2.6607109844327635e-05,1.1268066001202773e-05,-1.969559186870897e-05,1.2501274672859415e-05,2.590690099013182e-05,1.0,3.332935477013563e-16,2.220446049250313e-16,2.3775688724691916e-18,1.49287225308182e-18,2.3775688724691916e-18,2.220446049250313e-16,-8.223780761814136e-18,1.49287225308182e-18,-8.223780761814136e-18,-1.1102230246251565e-16,0.5745886811610529,0.07164806565332829,-0.02620866336578497,-0.8148788303387917,1.0,0.011207307014653795,0.6421313916470247,2.6897365855244137e-05,2.2126007309692153e-05,1.720745974535044e-05,1.3666760366265903e-05,0.005186267044343565,0.004703829005150182,0.004148187525335666,0.0036968581750272626,0.0026601869878048264,0.002828971899389362,-0.0006535033718666203,0.15241748711683595,0.1620881501961186,-0.037442985105525725,-1.9928505124385248e-05,1.651283321999278e-05,-4.340764083059548e-06,2.6242355272892828e-05,0.0015035762016196409,1.940867572612274e-07,-2.9895477932162316e-07,1.5746286520484451e-07,0.1940867572612274,-0.2989547793216232,0.1574628652048445,4.224914591002992e-05,4.022600115613059e-05,3.036306026186075e-05,1.2250451056438871e-07,8.052898870155662e-08,8.879214861391946e-08,0.12250451056438871,0.08052898870155661,0.08879214861391946,2.7775668920522764e-07,7.230447970868093e-07,-1.3292809694053061e-06,1.538483166178839e-06
3290.0,2026-01-01T12:54:50.000,-6045495.468151426,401315.92311194027,-3268455.9048860604,3641.444320103377,813.7917811171644,-6627.802185656667,6884175.617150334,7605.927662791849,-2875056.007236759,-5323789.05211922,-3283777.8566088392,-28.639498809617514,-118.37079540897713,510921.41234185017,-0.4998535503488223,-2.0659601180912386,510.92141234185016,19974.412072736202,5561.358408630574,-17007.8389976309,-6.748728159569046e-06,-2.420052415707217e-05,9.378791559750989e-06,-2.479175447601826e-05,-3.923293902683971e-06,9.441880497233679e-06,2.681739048397607e-05,26817.39048397607,0.5741212513009893,0.09499706942423229,-0.029024600599210613,-0.8127225345500457,1.0,0.0026654172835229454,0.0028268560879191303,-0.0006429683875665949,0.1527171609870895,0.16196692312862895,-0.03683937496789768,-1.901927368883129,0.12138309201403712,0.15807329302384227,-108.97241117742455,6.9547388766524545,9.05693254400092,1.054040271494759e-05,-2.019332014383528e-05,1.4152814721649973e-05,2.6817390483976074e-05,1.1171442869943787e-05,-2.069593990330573e-05,1.377002456292533e-05,2.725319505564856e-05,1.0000000000000002,3.168766349947518e-16,2.220446049250313e-16,-3.801984749105644e-19,2.4990401529494814e-17,-3.801984749105644e-19,2.220446049250313e-16,-1.6641202089982556e-17,2.4990401529494814e-17,-1.6641202089982556e-17,0.0,0.5711739982181713,0.09050085194521881,-0.028492041550838502,-0.8153269670046018,0.9999999999999999,0.011994843511703948,0.6872539091405155,2.6887215945204083e-05,2.2027883533481933e-05,1.7687565773176832e-05,1.3409204446672624e-05,0.005185288414852551,0.004693387213248224,0.004205658779926973,0.0036618580593289827,0.0026435844097510695,0.0028427444954180186,-0.0006475294315468343,0.15146622946531915,0.16287726182149925,-0.03710070353813895,-2.1832873771875875e-05,1.5888407498888292e-05,-4.561043980239412e-06,2.738464884162427e-05,0.0015690248020728895,1.9399725781137063e-07,-2.992491132536647e-07,1.5855887965682592e-07,0.19399725781137062,-0.2992491132536647,0.1585588796568259,4.240900225481934e-05,4.022661552388038e-05,3.04180742419003e-05,1.2246114417242858e-07,8.038777470464026e-08,8.864503139626155e-08,0.12246114417242858,0.08038777470464026,0.08864503139626155,1.9150927065265725e-07,-2.1272448204952111e-07,-3.671937582513749e-07,4.655735839885237e-07
3300.0,2026-01-01T12:55:00.000,-6008712.464379131,409429.15996433585,-3334532.91646418,3715.0817332660763,808.8390564689709,-6587.465480359409,6884138.834131495,7605.968338025325,-2870928.9262210634,-5284717.184345545,-3349761.0167991715,-29.26845426081935,-118.51307424611063,511082.66773036716,-0.5108308938206608,-2.068443352255127,511.0826677303672,19859.072413782873,5635.854230301223,-17451.443614369033,-6.949590419793069e-06,-2.4598906456911932e-05,8.791785278758489e-06,-2.523621650410203e-05,-3.9246815041876505e-06,8.856000559809909e-06,2.703143529793743e-05,27031.43529793743,0.5705589767308767,0.11421678501263123,-0.03138130756476688,-0.8126697937223449,0.9999999999999999,0.002650786194485928,0.0028410368708122902,-0.0006367769363487846,0.15187886133558828,0.16277942213859833,-0.03648463094405602,-1.9034155964643285,0.15039763310836116,0.18445470987149412,-109.05768033678224,8.61714962586611,10.568476386946697,1.0487897592227627e-05,-2.0254313971791318e-05,1.4507420993878376e-05,2.7031435297937438e-05,1.1658453201647354e-05,-1.897503946111709e-05,1.6401791048478736e-05,2.7658459884887108e-05,1.0000000000000009,1.1283569234444771e-15,8.881784197001252e-16,5.207899498890034e-17,1.2309256686763606e-16,5.207899498890034e-17,6.661338147750939e-16,-4.9326356053432954e-17,1.2309256686763606e-16,-4.9326356053432954e-17,0.0,0.5663516566766932,0.11151121711827623,-0.030882848154478143,-0.8160007960328429,1.0,0.012060810594816148,0.6910335445896333,2.684218689882571e-05,2.191320848970955e-05,1.8200045459715977e-05,1.3180994950982004e-05,0.005180944595228336,0.004681154610746109,0.004266151129497873,0.003630563999020263,0.0026274890816971805,0.0028675054796091066,-0.0006454142125227306,0.1505440350979528,0.16429596171223876,-0.03697951041531203,-2.329711278874734e-05,2.6468608796816322e-05,-8.63727617394605e-06,3.630351574759025e-05,0.002080038233823643,1.9353790503685723e-07,-2.998732880458444e-07,1.5675222113440066e-07,0.19353790503685722,-0.2998732880458444,0.15675222113440065,4.2569771332136067e-05,4.023047133310536e-05,3.047265105411112e-05,1.224185049692832e-07,8.024814658425361e-08,8.849567307043614e-08,0.1224185049692832,0.08024814658425361,0.08849567307043614,7.14766974471374e-07,1.5778395568498547e-06,1.927745554270422e-06,2.591654378377735e-06
3310.0,2026-01-01T12:55:10.000,-5971195.342528403,417492.37455784046,-3400202.5294367825,3788.266442509112,803.787430431607,-6546.323287886542,6884101.316993753,7606.009825281989,-2866395.166900976,-5245008.778661416,-3415334.9179204283,-29.897267298573894,-118.65658652440905,511245.8515133069,-0.521805751708945,-2.070948114028473,511.2458515133069,19741.99259524419,5711.0320942506805,-17892.728058683508,-7.146237790579511e-06,-2.4985313959278523e-05,8.196172789236037e-06,-2.5668069900491745e-05,-3.925553889320475e-06,8.261482363338236e-06,2.724907111433779e-05,27249.07111433779,0.566811256570863,0.13340680520625334,-0.03362993278007141,-0.812278678392107,1.0,0.002636224683221043,0.0028550033585985363,-0.0006305889062881178,0.15104454819677818,0.16357964294337124,-0.036130082938079726,-1.9040451917889232,0.1795668024138845,0.21078838882662349,-109.09375349168269,10.288419918975146,12.077285050128085,1.0435816508175622e-05,-2.031021360936757e-05,1.4869459759647877e-05,2.724907111433779e-05,1.2050624379681528e-05,-2.0619947790997754e-05,1.532217992267422e-05,2.83754998621425e-05,0.9999999999999999,1.6685373641174107e-16,-1.1102230246251565e-16,1.2411007731559372e-17,-2.964377007888281e-17,1.2411007731559372e-17,-1.1102230246251565e-16,2.3692758720726856e-17,-2.964377007888281e-17,2.3692758720726856e-17,0.0,0.561701405721328,0.13066982142331698,-0.03274418215263612,-0.8162994224639863,1.0,0.014220099291223963,0.8147516736441064,2.6854408885366992e-05,2.176735747165645e-05,1.8749209102245606e-05,1.2906646937472785e-05,0.005182123974333979,0.004665550071712493,0.004330035692952843,0.003592582210259465,0.0026073644983799532,0.0028858684584900504,-0.0006420996759708767,0.14939098140941628,0.16534808290140468,-0.036789601459848956,-2.8860184841089827e-05,3.086509989151404e-05,-1.1510769682758991e-05,4.379569018824267e-05,0.002509308208648815,1.942863404714099e-07,-3.0344882094195965e-07,1.6120874820721513e-07,0.1942863404714099,-0.30344882094195963,0.16120874820721512,4.273747610201079e-05,4.023884611044216e-05,3.0527411221899226e-05,1.223765757423004e-07,8.011091164975792e-08,8.834247905516375e-08,0.1223765757423004,0.08011091164975792,0.08834247905516375,1.1333235217265212e-06,-7.721396048390876e-08,4.0943292714218333e-07,1.2074847917967462e-06
3320.0,2026-01-01T12:55:20.000,-5932948.674349549,425504.58093035524,-3465456.7137869685,3860.9895147505617,798.6375153617029,-6504.380595482596,6884063.07030884,7606.0521195195215,-2861454.3506600927,-5204669.248260355,-3480491.5416204366,-30.52593419015728,-118.8013797641393,511410.86972696014,-0.5327780588653533,-2.0734752327963952,511.41086972696013,19623.191319847,5786.862099729595,-18331.682588876552,-7.338591492614807e-06,-2.535963752999944e-05,7.592223411326263e-06,-2.6087183762979103e-05,-3.925909398268266e-06,7.658594896524654e-06,2.7470129178362542e-05,27470.129178362542,0.5628810664069562,0.1525592212791693,-0.035771384688803594,-0.8115485180324753,1.0,0.002621735149116673,0.0028687575100952763,-0.0006244049294942934,0.1502143590454869,0.164367697774918,-0.03577576716718675,-1.9038022811760913,0.20886361881986515,0.2371271130952242,-109.07983573876848,11.967003852207466,13.586382788477701,1.0383795124968197e-05,-2.0360678334521788e-05,1.5239014851254227e-05,2.7470129178362542e-05,1.1450617996752441e-05,-2.0439500385222327e-05,1.546977903916577e-05,2.807496913668236e-05,1.0000000000000004,3.501120120950368e-16,2.220446049250313e-16,8.842900326891376e-17,6.026308332535693e-17,8.842900326891376e-17,2.220446049250313e-16,2.311008652713966e-17,6.026308332535693e-17,2.311008652713966e-17,0.0,0.5572516177758141,0.14989611032103045,-0.03463069374913251,-0.8159672209392466,1.0,0.015441406564034869,0.8847274258648039,2.6845876963081144e-05,2.1613550336574436e-05,1.9334431333296783e-05,1.2641032549079937e-05,0.00518130070185867,0.004649037571000522,0.004397093509728532,0.0035554229775203875,0.0025897058958635226,0.002902261545608604,-0.0006375315131827547,0.14837921801312573,0.1662873376064881,-0.036527865011960856,-3.202925325315048e-05,3.3504035513327694e-05,-1.3126583688461303e-05,4.817365108607559e-05,0.002760146890967946,1.9411470443260307e-07,-3.045028408706238e-07,1.6264775149543858e-07,0.19411470443260306,-0.3045028408706238,0.1626477514954386,4.290903578116755e-05,4.024971529341083e-05,3.0581982977965454e-05,1.223346130636569e-07,7.997590696919024e-08,8.818710751961636e-08,0.1223346130636569,0.07997590696919024,0.08818710751961635,5.339455262492016e-07,1.3810546429786921e-07,1.891460448115433e-07,5.830498868350094e-07
3330.0,2026-01-01T12:55:30.000,-5893977.120647743,433464.7993031875,-3530287.489857643,3933.242072281664,793.3899355718606,-6461.642487765683,6884024.098737554,7606.095215597288,-2856106.1562570585,-5163704.083577705,-3545222.9201325052,-31.15445112769017,-118.9475032913555,511577.6272584145,-0.5437477488298538,-2.0760255694609455,511.5776272584145,19502.687503821893,5863.314101013165,-18768.298592648403,-7.526575419940601e-06,-2.5721774092385403e-05,6.9802080319941385e-06,-2.6493433770330858e-05,-3.925746095338164e-06,7.047608731598822e-06,2.7694445366926528e-05,27694.445366926528,0.5587714078842178,0.17166615031241217,-0.037806644203183255,-0.8104788117045993,1.0,0.0026073199340772893,0.002882301297652133,-0.0006182256181908117,0.1493884280629567,0.16514369964054768,-0.035421718709199766,-1.9026697488616853,0.23826089739443973,0.26352554439464376,-109.01494641699084,13.65134384370095,15.098901487700497,1.0331452913122525e-05,-2.0405368567686284e-05,1.5616155688980917e-05,2.769444536692653e-05,1.1455206044998708e-05,-2.0664651213712218e-05,1.4986868752607255e-05,2.7979560223949707e-05,1.0000000000000002,2.7134463704856324e-16,0.0,8.755500089988606e-17,1.156849431833478e-18,8.755500089988606e-17,2.220446049250313e-16,6.704354000322964e-17,1.156849431833478e-18,6.704354000322964e-17,0.0,0.5527058120383994,0.1684126544397559,-0.036209915557788346,-0.8153786268837481,0.9999999999999999,0.017197078245381497,0.9853200034166029,2.681435523306721e-05,2.1443251070136345e-05,1.995626472151533e-05,1.2397737698270492e-05,0.0051782579341963265,0.004630685809913726,0.00446724352610369,0.0035210421324191068,0.002569957001198617,0.002916476008201605,-0.0006328957999428616,0.14724768969877822,0.16710176632111365,-0.03626225820828206,-3.73629328786723e-05,3.417471054947222e-05,-1.4670181752049873e-05,5.2717301022288276e-05,0.0030204788558978184,1.9264282713398645e-07,-3.0410781053490685e-07,1.6393248789223738e-07,0.19264282713398645,-0.3041078105349069,0.16393248789223738,4.308429397441221e-05,4.026437569370552e-05,3.0636359988393e-05,1.222928450025764e-07,7.984292190485496e-08,8.80292836743562e-08,0.1222928450025764,0.07984292190485497,0.0880292836743562,5.616474453259373e-07,-5.417834744490211e-08,-6.732557561534468e-07,8.784397869898436e-07
3340.0,2026-01-01T12:55:40.000,-5854285.430723887,441372.0562002447,-3594686.9293222674,4005.0152938392803,788.0453272573532,-6418.114146130501,6883984.40702917,7606.139108276888,-2850350.3199814023,-5122118.851548254,-3609521.137244756,-31.782814222292778,-119.09500833836438,511746.0278946663,-0.55471475372869,-2.0786000181945594,511.7460278946663,19380.500143934503,5940.357799319458,-19202.56884160639,-7.710116187531886e-06,-2.6071626789749397e-05,6.360398701370367e-06,-2.688670235111256e-05,-3.9250618179327304e-06,6.42879562108631e-06,2.792186037372176e-05,27921.86037372176,0.5544853068915941,0.19071973848579943,-0.03973676257640928,-0.8090692278743452,1.0,0.0025929813230821767,0.0028956367056550783,-0.00061205156488616,0.14856688616885688,0.1659077622372014,-0.035067971512354426,-1.9006269954672697,0.26773108849607247,0.29004046193751315,-108.8979052689048,15.3398614152685,16.6180943570443,1.0278393710118849e-05,-2.044394652792911e-05,1.6000936217377358e-05,2.7921860373721767e-05,1.0163920644282991e-05,-2.001003615019537e-05,1.6103929508577314e-05,2.76232397667731e-05,1.0000000000000002,5.720927319826728e-16,4.440892098500626e-16,1.1955215225456013e-16,1.4115143610258297e-16,1.1955215225456013e-16,2.220446049250313e-16,-2.4717824252530806e-18,1.4115143610258297e-16,-2.4717824252530806e-18,-1.1102230246251565e-16,0.5486666085551279,0.1880315912913611,-0.038298412829491334,-0.8137212697894742,1.0,0.01609895394112335,0.9224021154018711,2.6776230355073208e-05,2.1262173785912087e-05,2.061662212223592e-05,1.2153924848840881e-05,0.005174575379204869,0.0046110924720625685,0.004540553063475409,0.0034862479614681573,0.0025585789961684855,0.0029296601589343754,-0.0006256698989434571,0.14659577803127305,0.1678571625145657,-0.03584824457783682,-3.4402326913691213e-05,3.402345327929712e-05,-1.3618334057297087e-05,5.026504245120196e-05,0.00287997478949979,1.917600734469614e-07,-3.008442236453604e-07,1.591551258742675e-07,0.19176007344696142,-0.3008442236453604,0.1591551258742675,4.3262446416486426e-05,4.0281996402630505e-05,3.0690391817380074e-05,1.2225087806323753e-07,7.971196264701547e-08,8.78696602132437e-08,0.12225087806323753,0.07971196264701548,0.0878696602132437,-7.192687357473997e-07,6.43025758465338e-07,8.87330886720252e-08,9.688669678025272e-07
